name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility
Skourta,38.21,23.55,2019-06-04,0,19,14,WNW,62,10
Skourta,38.21,23.55,2019-06-04,300,18,14,WNW,65,10
Skourta,38.21,23.55,2019-06-04,600,18,12,WNW,55,10
Skourta,38.21,23.55,2019-06-04,900,23,9,WNW,46,10
Skourta,38.21,23.55,2019-06-04,1200,25,8,WSW,42,10
Skourta,38.21,23.55,2019-06-04,1500,24,13,SSW,45,10
Skourta,38.21,23.55,2019-06-04,1800,22,15,S,54,10
Skourta,38.21,23.55,2019-06-04,2100,22,9,S,59,10
Skourta,38.21,23.55,2019-06-05,0,21,5,S,64,10
Skourta,38.21,23.55,2019-06-05,300,20,4,WSW,69,10
Skourta,38.21,23.55,2019-06-05,600,19,6,WNW,57,10
Skourta,38.21,23.55,2019-06-05,900,24,6,W,46,10
Skourta,38.21,23.55,2019-06-05,1200,26,9,SSW,41,10
Skourta,38.21,23.55,2019-06-05,1500,25,16,S,45,10
Skourta,38.21,23.55,2019-06-05,1800,23,15,S,57,10
Skourta,38.21,23.55,2019-06-05,2100,23,8,S,61,10
Skourta,38.21,23.55,2019-06-06,0,22,5,SW,64,10
Skourta,38.21,23.55,2019-06-06,300,21,8,WNW,69,10
Skourta,38.21,23.55,2019-06-06,600,20,9,NW,55,10
Skourta,38.21,23.55,2019-06-06,900,25,6,W,42,10
Skourta,38.21,23.55,2019-06-06,1200,28,4,SSW,36,10
Skourta,38.21,23.55,2019-06-06,1500,28,12,S,40,10
Skourta,38.21,23.55,2019-06-06,1800,26,15,SSE,50,10
Skourta,38.21,23.55,2019-06-06,2100,25,9,S,56,10
Skourta,38.21,23.55,2019-06-07,0,23,6,SW,60,10
Skourta,38.21,23.55,2019-06-07,300,22,7,WNW,64,10
Skourta,38.21,23.55,2019-06-07,600,23,8,NW,50,10
Skourta,38.21,23.55,2019-06-07,900,28,8,NNW,41,10
Skourta,38.21,23.55,2019-06-07,1200,32,5,W,35,10
Skourta,38.21,23.55,2019-06-07,1500,32,6,SE,35,10
Skourta,38.21,23.55,2019-06-07,1800,30,12,SSE,46,10
Skourta,38.21,23.55,2019-06-07,2100,27,9,SSW,52,10
Skourta,38.21,23.55,2019-06-08,0,25,6,W,50,10
Skourta,38.21,23.55,2019-06-08,300,23,7,NNW,50,10
Skourta,38.21,23.55,2019-06-08,600,24,9,NNW,42,10
Skourta,38.21,23.55,2019-06-08,900,30,10,SW,36,10
Skourta,38.21,23.55,2019-06-08,1200,33,14,N,29,10
Skourta,38.21,23.55,2019-06-08,1500,33,13,NNE,27,10
Skourta,38.21,23.55,2019-06-08,1800,31,11,NNE,36,10
Skourta,38.21,23.55,2019-06-08,2100,29,7,ESE,44,10
Skourta,38.21,23.55,2019-06-09,0,27,6,NNW,45,10
Skourta,38.21,23.55,2019-06-09,300,25,9,NNW,47,10
Skourta,38.21,23.55,2019-06-09,600,25,10,NNW,42,10
Skourta,38.21,23.55,2019-06-09,900,32,17,SW,34,10
Skourta,38.21,23.55,2019-06-09,1200,32,22,N,34,10
Skourta,38.21,23.55,2019-06-09,1500,31,27,N,36,10
Skourta,38.21,23.55,2019-06-09,1800,28,26,N,45,10
Skourta,38.21,23.55,2019-06-09,2100,26,17,ESE,53,10
Skourta,38.21,23.55,2019-06-10,0,24,15,NNW,61,10
Skourta,38.21,23.55,2019-06-10,300,23,18,NNW,67,10
Skourta,38.21,23.55,2019-06-10,600,23,18,SW,56,10
Skourta,38.21,23.55,2019-06-10,900,27,25,N,44,10
Skourta,38.21,23.55,2019-06-10,1200,28,28,N,41,10
Skourta,38.21,23.55,2019-06-10,1500,27,25,N,41,10
Skourta,38.21,23.55,2019-06-10,1800,26,20,ESE,50,10
Skourta,38.21,23.55,2019-06-10,2100,24,16,NNW,54,10
Skourta,38.21,23.55,2019-06-11,0,24,10,NW,56,10
Skourta,38.21,23.55,2019-06-11,300,23,11,NW,58,10
Skourta,38.21,23.55,2019-06-11,600,22,9,NNW,53,10
Skourta,38.21,23.55,2019-06-11,900,28,10,NNW,44,10
Skourta,38.21,23.55,2019-06-11,1200,29,10,WSW,39,10
Skourta,38.21,23.55,2019-06-11,1500,28,9,ENE,42,10
Skourta,38.21,23.55,2019-06-11,1800,26,9,SSE,56,10
Skourta,38.21,23.55,2019-06-11,2100,25,7,SSE,62,10
Skourta,38.21,23.55,2019-06-12,0,24,6,SW,60,10
Skourta,38.21,23.55,2019-06-12,300,23,6,WNW,59,10
Skourta,38.21,23.55,2019-06-12,600,24,8,NW,48,10
Skourta,38.21,23.55,2019-06-12,900,27,7,WNW,39,10
Skourta,38.21,23.55,2019-06-12,1200,30,8,WSW,33,10
Skourta,38.21,23.55,2019-06-12,1500,29,10,SSW,56,10
