name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility
Skourta,38.21,23.55,2014-02-14,1200,16,17,W,47,10
Skourta,38.21,23.55,2014-02-14,1500,15,13,WNW,52,10
Skourta,38.21,23.55,2014-02-14,1800,13,11,NNW,61,10
Skourta,38.21,23.55,2014-02-14,2100,12,13,N,70,10
Skourta,38.21,23.55,2014-02-15,0,10,10,NNW,76,9
Skourta,38.21,23.55,2014-02-15,300,8,13,NNW,80,10
Skourta,38.21,23.55,2014-02-15,600,8,11,NNW,77,10
Skourta,38.21,23.55,2014-02-15,900,11,14,NNW,60,10
Skourta,38.21,23.55,2014-02-15,1200,15,15,N,58,10
Skourta,38.21,23.55,2014-02-15,1500,15,13,N,59,10
Skourta,38.21,23.55,2014-02-15,1800,14,9,NNE,74,10
Skourta,38.21,23.55,2014-02-15,2100,11,8,N,77,10
Skourta,38.21,23.55,2014-02-16,0,11,3,NNW,76,10
Skourta,38.21,23.55,2014-02-16,300,10,5,NNW,74,10
Skourta,38.21,23.55,2014-02-16,600,10,2,W,73,10
Skourta,38.21,23.55,2014-02-16,900,13,3,S,54,10
Skourta,38.21,23.55,2014-02-16,1200,17,5,S,56,10
Skourta,38.21,23.55,2014-02-16,1500,17,12,S,60,10
Skourta,38.21,23.55,2014-02-16,1800,15,10,S,75,10
Skourta,38.21,23.55,2014-02-16,2100,12,9,S,78,10
Skourta,38.21,23.55,2014-02-17,0,13,4,SSW,81,10
Skourta,38.21,23.55,2014-02-17,300,12,5,SSW,83,10
Skourta,38.21,23.55,2014-02-17,600,12,7,SW,81,10
Skourta,38.21,23.55,2014-02-17,900,13,8,SSW,65,10
Skourta,38.21,23.55,2014-02-17,1200,18,7,SW,58,10
Skourta,38.21,23.55,2014-02-17,1500,20,7,SSW,61,10
Skourta,38.21,23.55,2014-02-17,1800,17,6,SSW,77,10
Skourta,38.21,23.55,2014-02-17,2100,15,4,WSW,78,10
Skourta,38.21,23.55,2014-02-18,0,15,12,WNW,74,10
Skourta,38.21,23.55,2014-02-18,300,13,9,WNW,69,10
Skourta,38.21,23.55,2014-02-18,600,11,8,NW,66,10
Skourta,38.21,23.55,2014-02-18,900,14,3,NW,58,10
Skourta,38.21,23.55,2014-02-18,1200,20,6,WSW,48,10
Skourta,38.21,23.55,2014-02-18,1500,21,5,S,52,10
Skourta,38.21,23.55,2014-02-18,1800,16,8,SSE,59,10
Skourta,38.21,23.55,2014-02-18,2100,14,6,SSE,70,10
Skourta,38.21,23.55,2014-02-19,0,13,3,SSW,75,10
Skourta,38.21,23.55,2014-02-19,300,13,4,SSE,78,10
Skourta,38.21,23.55,2014-02-19,600,12,3,SSE,77,10
Skourta,38.21,23.55,2014-02-19,900,14,4,S,63,10
Skourta,38.21,23.55,2014-02-19,1200,18,6,SSE,53,10
Skourta,38.21,23.55,2014-02-19,1500,19,14,SSE,63,10
Skourta,38.21,23.55,2014-02-19,1800,17,11,S,79,10
Skourta,38.21,23.55,2014-02-19,2100,13,10,S,80,10
Skourta,38.21,23.55,2014-02-20,0,13,10,S,81,10
Skourta,38.21,23.55,2014-02-20,300,12,6,SSW,80,10
Skourta,38.21,23.55,2014-02-20,600,12,7,S,74,10
Skourta,38.21,23.55,2014-02-20,900,13,7,S,59,10
Skourta,38.21,23.55,2014-02-20,1200,16,10,SSE,54,10
Skourta,38.21,23.55,2014-02-20,1500,16,15,SSE,69,10
Skourta,38.21,23.55,2014-02-20,1800,13,10,SSE,86,10
Skourta,38.21,23.55,2014-02-20,2100,13,8,SE,88,10
Skourta,38.21,23.55,2014-02-21,0,12,12,SSE,89,10
Skourta,38.21,23.55,2014-02-21,300,12,6,ESE,94,2
Skourta,38.21,23.55,2014-02-21,600,13,5,ENE,96,2
Skourta,38.21,23.55,2014-02-21,900,14,8,ESE,78,10
