name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility,fire
Marathonas,38.153,23.963,2014-02-11,300,13,5,180,86,10,0
Marathonas,38.153,23.963,2014-02-11,600,12,9,205,85,10,0
Marathonas,38.153,23.963,2014-02-11,900,13,12,155,70,10,0
Marathonas,38.153,23.963,2014-02-11,1200,17,13,155,70,10,0
Marathonas,38.153,23.963,2014-02-11,1500,16,17,155,80,10,0
Marathonas,38.153,23.963,2014-02-11,1800,13,15,180,92,10,0
Marathonas,38.153,23.963,2014-02-11,2100,13,13,155,91,10,0
Marathonas,38.153,23.963,2014-02-12,0,12,10,180,90,10,0
Marathonas,38.153,23.963,2014-02-12,300,12,12,155,91,10,0
Marathonas,38.153,23.963,2014-02-12,600,12,5,155,90,10,0
Marathonas,38.153,23.963,2014-02-12,900,15,14,180,66,10,0
Marathonas,38.153,23.963,2014-02-12,1200,17,21,180,60,10,0
Marathonas,38.153,23.963,2014-02-12,1500,16,24,155,72,10,0
Marathonas,38.153,23.963,2014-02-12,1800,14,13,155,89,9,0
Marathonas,38.153,23.963,2014-02-12,2100,13,13,225,84,9,0
Marathonas,38.153,23.963,2014-02-13,0,13,12,270,83,9,0
Marathonas,38.153,23.963,2014-02-13,300,11,10,270,84,10,0
Marathonas,38.153,23.963,2014-02-13,600,9,12,315,83,10,0
Marathonas,38.153,23.963,2014-02-13,900,12,6,270,63,10,0
Marathonas,38.153,23.963,2014-02-13,1200,15,7,225,49,10,0
Marathonas,38.153,23.963,2014-02-13,1500,15,9,205,51,10,0
Marathonas,38.153,23.963,2014-02-13,1800,12,10,205,64,10,0
Marathonas,38.153,23.963,2014-02-13,2100,12,9,270,68,10,0
Marathonas,38.153,23.963,2014-02-14,0,12,11,315,71,10,0
Marathonas,38.153,23.963,2014-02-14,300,10,12,315,77,10,0
Marathonas,38.153,23.963,2014-02-14,600,9,9,270,78,10,0
Marathonas,38.153,23.963,2014-02-14,900,12,9,270,55,10,0
Marathonas,38.153,23.963,2014-02-14,1200,16,17,270,46,10,0
Marathonas,38.153,23.963,2014-02-14,1500,15,12,315,51,10,0
Marathonas,38.153,23.963,2014-02-14,1800,13,10,335,61,10,0
Marathonas,38.153,23.963,2014-02-14,2100,12,12,360,69,10,0
Marathonas,38.153,23.963,2014-02-15,0,10,10,335,74,9,0
Marathonas,38.153,23.963,2014-02-15,300,8,14,335,79,10,0
Marathonas,38.153,23.963,2014-02-15,600,8,12,335,76,10,0
Marathonas,38.153,23.963,2014-02-15,900,12,14,335,60,10,0
Marathonas,38.153,23.963,2014-02-15,1200,15,17,360,58,10,0
Marathonas,38.153,23.963,2014-02-15,1500,14,15,360,60,10,0
